project_name,street_name,type,postal_district,market_segment,tenure,type_of_sale,no_of_units,price_in_sgd,nett_price,area_sqft,type_of_area,floor_level,unit_price_psf,date_of_sale
THE SANTORINI,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2013,New Sale,1,818700,-,753,Strata,11 to 15,1087,Feb-17
CHANGI RISE CONDOMINIUM,SIMEI RISE,Condominium,18,OCR,99 yrs lease commencing from 2000,Resale,1,842000,-,1130,Strata,06 to 10,745,Feb-17
THE SANTORINI,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2013,New Sale,1,809000,-,753,Strata,11 to 15,1074,Feb-17
VUE 8 RESIDENCE,PASIR RIS HEIGHTS,Condominium,18,OCR,99 yrs lease commencing from 2012,New Sale,1,1375000,-,1346,Strata,06 to 10,1022,Feb-17
THE GLADES,BEDOK RISE,Condominium,16,OCR,99 yrs lease commencing from 2013,New Sale,1,723800,-,474,Strata,06 to 10,1528,Feb-17
THE SANTORINI,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2013,New Sale,1,1281840,-,1259,Strata,11 to 15,1018,Feb-17
CASA MERAH,TANAH MERAH KECHIL AVENUE,Apartment,16,OCR,99 yrs lease commencing from 2006,Resale,1,1288888,-,1227,Strata,06 to 10,1050,Feb-17
THE SANTORINI,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2013,New Sale,1,626000,-,527,Strata,11 to 15,1187,Feb-17
THE SANTORINI,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2013,New Sale,1,1477000,-,1421,Strata,11 to 15,1040,Feb-17
THE GLADES,BEDOK RISE,Condominium,16,OCR,99 yrs lease commencing from 2013,New Sale,1,970200,-,624,Strata,01 to 05,1554,Feb-17
THE ALPS RESIDENCES,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2015,New Sale,1,1079000,-,1066,Strata,01 to 05,1013,Feb-17
THE GLADES,BEDOK RISE,Condominium,16,OCR,99 yrs lease commencing from 2013,New Sale,1,770000,-,538,Strata,01 to 05,1431,Feb-17
THE ALPS RESIDENCES,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2015,New Sale,1,1116112,-,1066,Strata,06 to 10,1047,Feb-17
VUE 8 RESIDENCE,PASIR RIS HEIGHTS,Condominium,18,OCR,99 yrs lease commencing from 2012,New Sale,1,1215200,-,1313,Strata,06 to 10,925,Feb-17
THE SANTORINI,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2013,New Sale,1,909000,-,915,Strata,01 to 05,994,Feb-17
VUE 8 RESIDENCE,PASIR RIS HEIGHTS,Condominium,18,OCR,99 yrs lease commencing from 2012,New Sale,1,1370000,-,1346,Strata,11 to 15,1018,Feb-17
EAST MEADOWS,TANAH MERAH KECHIL ROAD,Condominium,16,OCR,99 yrs lease commencing from 1998,Resale,1,1300000,-,1485,Strata,06 to 10,875,Feb-17
THE SANTORINI,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2013,New Sale,1,923670,-,915,Strata,01 to 05,1010,Feb-17
THE GLADES,BEDOK RISE,Condominium,16,OCR,99 yrs lease commencing from 2013,New Sale,1,1472200,-,1023,Strata,06 to 10,1440,Feb-17
THE GLADES,BEDOK RISE,Condominium,16,OCR,99 yrs lease commencing from 2013,New Sale,1,800000,-,474,Strata,06 to 10,1689,Feb-17
WATERVIEW,TAMPINES AVENUE 1,Condominium,18,OCR,99 yrs lease commencing from 2010,Resale,1,818888,-,786,Strata,06 to 10,1042,Feb-17
THE SANTORINI,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2013,New Sale,1,768000,-,753,Strata,01 to 05,1019,Feb-17
MELVILLE PARK,SIMEI STREET 1,Condominium,18,OCR,99 yrs lease commencing from 1992,Resale,1,725000,-,958,Strata,01 to 05,757,Feb-17
SEASTRAND,PASIR RIS LINK,Condominium,18,OCR,99 yrs lease commencing from 2011,Resale,1,575000,-,581,Strata,06 to 10,989,Feb-17
VUE 8 RESIDENCE,PASIR RIS HEIGHTS,Condominium,18,OCR,99 yrs lease commencing from 2012,New Sale,1,786000,-,700,Strata,16 to 20,1123,Feb-17
THE SANTORINI,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2013,New Sale,1,1196910,-,1109,Strata,11 to 15,1080,Feb-17
VUE 8 RESIDENCE,PASIR RIS HEIGHTS,Condominium,18,OCR,99 yrs lease commencing from 2012,New Sale,1,1265000,-,1346,Strata,06 to 10,940,Feb-17
VUE 8 RESIDENCE,PASIR RIS HEIGHTS,Condominium,18,OCR,99 yrs lease commencing from 2012,New Sale,1,1193500,-,1464,Strata,01 to 05,815,Feb-17
THE GLADES,BEDOK RISE,Condominium,16,OCR,99 yrs lease commencing from 2013,New Sale,1,696800,-,484,Strata,01 to 05,1439,Feb-17
THE SANTORINI,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2013,New Sale,1,779000,-,753,Strata,06 to 10,1034,Feb-17
THE SANTORINI,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2013,New Sale,1,760320,-,753,Strata,01 to 05,1009,Feb-17
THE SANTORINI,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2013,New Sale,1,771200,-,764,Strata,01 to 05,1009,Feb-17
VUE 8 RESIDENCE,PASIR RIS HEIGHTS,Condominium,18,OCR,99 yrs lease commencing from 2012,New Sale,1,865000,-,797,Strata,11 to 15,1086,Feb-17
D'NEST,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2010,New Sale,1,1299480,-,1270,Strata,01 to 05,1023,Feb-17
THE SANTORINI,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2013,New Sale,1,779130,-,753,Strata,06 to 10,1034,Feb-17
THE SANTORINI,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2013,New Sale,1,793000,-,753,Strata,06 to 10,1052,Feb-17
WATERFRONT WAVES,BEDOK RESERVOIR ROAD,Condominium,16,OCR,99 yrs lease commencing from 2007,Resale,1,1300000,-,1378,Strata,01 to 05,944,Feb-17
SEA ESTA,PASIR RIS LINK,Condominium,18,OCR,99 yrs lease commencing from 2012,Resale,1,730000,-,646,Strata,01 to 05,1130,Feb-17
VUE 8 RESIDENCE,PASIR RIS HEIGHTS,Condominium,18,OCR,99 yrs lease commencing from 2012,New Sale,1,785000,-,700,Strata,11 to 15,1122,Feb-17
BALLOTA PARK CONDOMINIUM,MARIAM WAY,Condominium,17,OCR,Freehold,Resale,1,840000,-,1249,Strata,06 to 10,673,Feb-17
THE SANTORINI,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2013,New Sale,1,805000,-,753,Strata,11 to 15,1068,Feb-17
CHANGI RISE CONDOMINIUM,SIMEI RISE,Condominium,18,OCR,99 yrs lease commencing from 2000,Resale,1,950000,-,1259,Strata,01 to 05,754,Feb-17
THE SANTORINI,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2013,New Sale,1,784000,-,753,Strata,06 to 10,1041,Feb-17
THE CLEARWATER,BEDOK RESERVOIR VIEW,Condominium,16,OCR,99 yrs lease commencing from 1997,Resale,1,1200000,-,1442,Strata,06 to 10,832,Feb-17
LIMAU PARK,JALAN LIMAU BALI,Condominium,16,OCR,Freehold,Resale,1,1112000,-,1270,Strata,-,875,Feb-17
THE GLADES,BEDOK RISE,Condominium,16,OCR,99 yrs lease commencing from 2013,New Sale,1,1398000,-,990,Strata,06 to 10,1412,Feb-17
OPTIMA @ TANAH MERAH,TANAH MERAH KECHIL AVENUE,Condominium,16,OCR,99 yrs lease commencing from 2008,Resale,1,1068888,-,1055,Strata,11 to 15,1013,Feb-17
THE ALPS RESIDENCES,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2015,New Sale,1,743000,-,700,Strata,11 to 15,1062,Feb-17
THE ALPS RESIDENCES,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2015,New Sale,1,749000,-,700,Strata,06 to 10,1071,Feb-17
VUE 8 RESIDENCE,PASIR RIS HEIGHTS,Condominium,18,OCR,99 yrs lease commencing from 2012,New Sale,1,1900000,-,2239,Strata,16 to 20,849,Feb-17
THE SANTORINI,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2013,New Sale,1,792000,-,753,Strata,06 to 10,1051,Feb-17
THE GLADES,BEDOK RISE,Condominium,16,OCR,99 yrs lease commencing from 2013,New Sale,1,1006200,-,624,Strata,06 to 10,1612,Feb-17
KEW GREEN,KEW CRESCENT,Condominium,16,OCR,99 yrs lease commencing from 1994,Resale,1,1875000,-,3025,Strata,-,620,Feb-17
VUE 8 RESIDENCE,PASIR RIS HEIGHTS,Condominium,18,OCR,99 yrs lease commencing from 2012,New Sale,1,1170000,-,1507,Strata,01 to 05,776,Feb-17
ESTELLA GARDENS,FLORA ROAD,Condominium,17,OCR,Freehold,Resale,1,955000,-,1259,Strata,01 to 05,758,Feb-17
LIVIA,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,868000,-,1152,Strata,01 to 05,754,Feb-17
THE BAYSHORE,BAYSHORE ROAD,Condominium,16,OCR,99 yrs lease commencing from 1993,Resale,1,868000,-,969,Strata,06 to 10,896,Feb-17
TANAMERA CREST,PARI DEDAP WALK,Condominium,16,OCR,99 yrs lease commencing from 2000,Resale,1,950000,-,1163,Strata,01 to 05,817,Feb-17
THE SANTORINI,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2013,New Sale,1,627000,-,527,Strata,11 to 15,1189,Feb-17
THE SANTORINI,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2013,New Sale,1,778140,-,743,Strata,01 to 05,1048,Feb-17
VUE 8 RESIDENCE,PASIR RIS HEIGHTS,Condominium,18,OCR,99 yrs lease commencing from 2012,New Sale,1,1030000,-,1249,Strata,01 to 05,825,Feb-17
BAYSHORE PARK,BAYSHORE ROAD,Condominium,16,OCR,99 yrs lease commencing from 1982,Resale,1,1630000,-,2196,Strata,21 to 25,742,Feb-17
DOUBLE BAY RESIDENCES,SIMEI STREET 4,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,1560000,-,1550,Strata,06 to 10,1006,Feb-17
THE SANTORINI,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2013,New Sale,1,1175105,-,1238,Strata,01 to 05,949,Feb-17
BEDOK RESIDENCES,BEDOK NORTH DRIVE,Apartment,16,OCR,99 yrs lease commencing from 2011,Resale,1,830000,-,581,Strata,06 to 10,1428,Feb-17
THE ALPS RESIDENCES,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2015,New Sale,1,714000,-,700,Strata,01 to 05,1020,Feb-17
THE GLADES,BEDOK RISE,Condominium,16,OCR,99 yrs lease commencing from 2013,New Sale,1,1550000,-,1066,Strata,06 to 10,1455,Feb-17
DOUBLE BAY RESIDENCES,SIMEI STREET 4,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,1450000,-,1367,Strata,06 to 10,1061,Feb-17
THE PALETTE,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2010,Sub Sale,1,870000,-,883,Strata,06 to 10,986,Feb-17
NV RESIDENCES,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,1136000,-,1227,Strata,11 to 15,926,Feb-17
THE BAYSHORE,BAYSHORE ROAD,Condominium,16,OCR,99 yrs lease commencing from 1993,Resale,1,868000,-,947,Strata,21 to 25,916,Feb-17
THE GLADES,BEDOK RISE,Condominium,16,OCR,99 yrs lease commencing from 2013,New Sale,1,1293200,-,990,Strata,06 to 10,1306,Jan-17
OASIS @ ELIAS,ELIAS ROAD,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,1250000,-,1475,Strata,11 to 15,848,Jan-17
THE SANTORINI,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2013,New Sale,1,966000,-,904,Strata,11 to 15,1068,Jan-17
VUE 8 RESIDENCE,PASIR RIS HEIGHTS,Condominium,18,OCR,99 yrs lease commencing from 2012,New Sale,1,1271200,-,1346,Strata,06 to 10,945,Jan-17
SAVANNAH CONDOPARK,SIMEI RISE,Condominium,18,OCR,99 yrs lease commencing from 2000,Resale,1,967888,-,1238,Strata,06 to 10,782,Jan-17
THE GLADES,BEDOK RISE,Condominium,16,OCR,99 yrs lease commencing from 2013,New Sale,1,2318000,-,1948,Strata,11 to 15,1190,Jan-17
THE SANTORINI,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2013,New Sale,1,1116720,-,1152,Strata,01 to 05,970,Jan-17
DOUBLE BAY RESIDENCES,SIMEI STREET 4,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,1260000,-,1259,Strata,11 to 15,1000,Jan-17
SAVANNAH CONDOPARK,SIMEI RISE,Condominium,18,OCR,99 yrs lease commencing from 2000,Resale,1,928000,-,1238,Strata,01 to 05,750,Jan-17
THE ALPS RESIDENCES,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2015,New Sale,1,749000,-,700,Strata,11 to 15,1071,Jan-17
LIVIA,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,920000,-,1270,Strata,06 to 10,724,Jan-17
THE SANTORINI,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2013,New Sale,1,895440,-,915,Strata,01 to 05,979,Jan-17
COSTA DEL SOL,BAYSHORE ROAD,Condominium,16,OCR,99 yrs lease commencing from 1997,Resale,1,1608880,-,1313,Strata,26 to 30,1225,Jan-17
WATERFRONT ISLE,BEDOK RESERVOIR ROAD,Condominium,16,OCR,99 yrs lease commencing from 2009,Sub Sale,1,1625000,-,1335,Strata,11 to 15,1217,Jan-17
THE SANTORINI,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2013,New Sale,1,658000,-,527,Strata,11 to 15,1248,Jan-17
NV RESIDENCES,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,738000,-,764,Strata,06 to 10,966,Jan-17
THE SANTORINI,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2013,New Sale,1,806000,-,743,Strata,11 to 15,1085,Jan-17
ARCHIPELAGO,BEDOK RESERVOIR ROAD,Condominium,16,OCR,99 yrs lease commencing from 2011,Sub Sale,1,1400000,-,1539,Strata,01 to 05,910,Jan-17
THE ALPS RESIDENCES,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2015,New Sale,1,702000,-,700,Strata,01 to 05,1003,Jan-17
VUE 8 RESIDENCE,PASIR RIS HEIGHTS,Condominium,18,OCR,99 yrs lease commencing from 2012,New Sale,1,1668000,-,1873,Strata,16 to 20,891,Jan-17
VUE 8 RESIDENCE,PASIR RIS HEIGHTS,Condominium,18,OCR,99 yrs lease commencing from 2012,New Sale,1,1276100,-,1346,Strata,06 to 10,948,Jan-17
ELIAS GREEN,ELIAS GREEN,Condominium,18,OCR,99 yrs lease commencing from 1991,Resale,1,825000,-,1507,Strata,01 to 05,547,Jan-17
AQUARIUS BY THE PARK,BEDOK RESERVOIR VIEW,Condominium,16,OCR,99 yrs lease commencing from 1996,Resale,1,940000,-,1206,Strata,16 to 20,780,Jan-17
RIPPLE BAY,PASIR RIS LINK,Condominium,18,OCR,99 yrs lease commencing from 2011,Resale,1,1000000,-,1066,Strata,06 to 10,938,Jan-17
ELIAS GREEN,ELIAS GREEN,Condominium,18,OCR,99 yrs lease commencing from 1991,Resale,1,840000,-,1518,Strata,01 to 05,553,Jan-17
WATERFRONT KEY,BEDOK RESERVOIR ROAD,Condominium,16,OCR,99 yrs lease commencing from 2007,Resale,1,1300000,-,1442,Strata,01 to 05,901,Jan-17
WATERVIEW,TAMPINES AVENUE 1,Condominium,18,OCR,99 yrs lease commencing from 2010,Resale,1,900000,-,926,Strata,01 to 05,972,Jan-17
THE SANTORINI,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2013,New Sale,1,608000,-,527,Strata,11 to 15,1153,Jan-17
WATERVIEW,TAMPINES AVENUE 1,Condominium,18,OCR,99 yrs lease commencing from 2010,Resale,1,810000,-,786,Strata,11 to 15,1031,Jan-17
OASIS @ ELIAS,ELIAS ROAD,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,920000,-,1216,Strata,01 to 05,756,Jan-17
SEA ESTA,PASIR RIS LINK,Condominium,18,OCR,99 yrs lease commencing from 2012,Resale,1,880000,-,904,Strata,11 to 15,973,Jan-17
AVILA GARDENS,FLORA ROAD,Condominium,17,OCR,Freehold,Resale,1,540000,-,603,Strata,01 to 05,896,Jan-17
THE GLADES,BEDOK RISE,Condominium,16,OCR,99 yrs lease commencing from 2013,New Sale,1,797200,-,474,Strata,11 to 15,1683,Jan-17
THE SANTORINI,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2013,New Sale,1,1193000,-,1119,Strata,11 to 15,1066,Jan-17
NV RESIDENCES,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,1020000,-,1184,Strata,11 to 15,861,Jan-17
THE GLADES,BEDOK RISE,Condominium,16,OCR,99 yrs lease commencing from 2013,New Sale,1,1023200,-,624,Strata,11 to 15,1639,Jan-17
PALM ISLES,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2011,Resale,1,1090000,-,1119,Strata,01 to 05,974,Jan-17
AZALEA PARK CONDOMINIUM,FLORA ROAD,Condominium,17,OCR,999 yrs lease commencing from 1885,Resale,1,940000,-,1335,Strata,06 to 10,704,Jan-17
MELVILLE PARK,SIMEI STREET 1,Condominium,18,OCR,99 yrs lease commencing from 1992,Resale,1,830000,-,1378,Strata,06 to 10,602,Jan-17
BEDOK RESIDENCES,BEDOK NORTH DRIVE,Apartment,16,OCR,99 yrs lease commencing from 2011,Resale,1,860000,-,603,Strata,06 to 10,1427,Jan-17
CASAFINA,BEDOK SOUTH AVENUE 1,Condominium,16,OCR,99 yrs lease commencing from 1996,Resale,1,1070000,-,1281,Strata,01 to 05,835,Jan-17
CHANGI RISE CONDOMINIUM,SIMEI RISE,Condominium,18,OCR,99 yrs lease commencing from 2000,Resale,1,870000,-,1130,Strata,06 to 10,770,Jan-17
NV RESIDENCES,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,818000,-,904,Strata,11 to 15,905,Jan-17
WATERCREST,LOYANG BESAR CLOSE,Condominium,17,OCR,999 yrs lease commencing from 1885,Resale,1,1033000,-,1324,Strata,-,780,Jan-17
CASCADALE,UPPER CHANGI ROAD EAST,Condominium,16,OCR,Freehold,Resale,1,840000,-,1130,Strata,01 to 05,743,Jan-17
ARCHIPELAGO,BEDOK RESERVOIR ROAD,Condominium,16,OCR,99 yrs lease commencing from 2011,Sub Sale,1,1180000,-,980,Strata,01 to 05,1205,Jan-17
CARISSA PARK CONDOMINIUM,FLORA DRIVE,Condominium,17,OCR,Freehold,Resale,1,780000,-,1033,Strata,01 to 05,755,Jan-17
ELIAS GREEN,ELIAS GREEN,Condominium,18,OCR,99 yrs lease commencing from 1991,Resale,1,805000,-,1518,Strata,01 to 05,530,Jan-17
PARBURY HILL CONDOMINIUM,PARBURY AVENUE,Condominium,16,OCR,Freehold,Resale,1,1300000,-,1206,Strata,01 to 05,1078,Jan-17
THE SANTORINI,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2013,New Sale,1,778000,-,743,Strata,06 to 10,1048,Jan-17
FERRARIA PARK CONDOMINIUM,FLORA DRIVE,Condominium,17,OCR,Freehold,Resale,1,955000,-,1195,Strata,01 to 05,799,Jan-17
VUE 8 RESIDENCE,PASIR RIS HEIGHTS,Condominium,18,OCR,99 yrs lease commencing from 2012,New Sale,1,1291500,-,1346,Strata,11 to 15,960,Jan-17
VUE 8 RESIDENCE,PASIR RIS HEIGHTS,Condominium,18,OCR,99 yrs lease commencing from 2012,New Sale,1,846200,-,990,Strata,01 to 05,854,Jan-17
THE GLADES,BEDOK RISE,Condominium,16,OCR,99 yrs lease commencing from 2013,New Sale,1,994200,-,624,Strata,06 to 10,1592,Jan-17
VUE 8 RESIDENCE,PASIR RIS HEIGHTS,Condominium,18,OCR,99 yrs lease commencing from 2012,New Sale,1,860000,-,797,Strata,11 to 15,1080,Jan-17
EAST MEADOWS,TANAH MERAH KECHIL ROAD,Condominium,16,OCR,99 yrs lease commencing from 1998,Resale,1,1080000,-,1227,Strata,06 to 10,880,Jan-17
WATERVIEW,TAMPINES AVENUE 1,Condominium,18,OCR,99 yrs lease commencing from 2010,Resale,1,1250000,-,1119,Strata,11 to 15,1117,Jan-17
THE ALPS RESIDENCES,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2015,New Sale,1,962190,-,936,Strata,11 to 15,1027,Jan-17
THE SANTORINI,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2013,New Sale,1,1473000,-,1367,Strata,11 to 15,1078,Jan-17
THE GLADES,BEDOK RISE,Condominium,16,OCR,99 yrs lease commencing from 2013,New Sale,1,980000,-,624,Strata,06 to 10,1570,Jan-17
THE ALPS RESIDENCES,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2015,New Sale,1,722000,-,700,Strata,06 to 10,1032,Jan-17
THE SANTORINI,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2013,New Sale,1,612800,-,527,Strata,11 to 15,1162,Jan-17
CASA MERAH,TANAH MERAH KECHIL AVENUE,Apartment,16,OCR,99 yrs lease commencing from 2006,Resale,1,1200000,-,1227,Strata,06 to 10,978,Jan-17
TROPICAL SPRING,SIMEI STREET 4,Condominium,18,OCR,99 yrs lease commencing from 1997,Resale,1,1150000,-,1389,Strata,06 to 10,828,Jan-17
D'NEST,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2010,New Sale,1,1292460,-,1270,Strata,01 to 05,1018,Jan-17
OASIS @ ELIAS,ELIAS ROAD,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,980000,-,1302,Strata,06 to 10,752,Jan-17
EDELWEISS PARK CONDOMINIUM,FLORA ROAD,Condominium,17,OCR,Freehold,Resale,1,1300000,-,1625,Strata,01 to 05,800,Jan-17
THE BAYSHORE,BAYSHORE ROAD,Condominium,16,OCR,99 yrs lease commencing from 1993,Resale,1,1020000,-,1249,Strata,01 to 05,817,Jan-17
VUE 8 RESIDENCE,PASIR RIS HEIGHTS,Condominium,18,OCR,99 yrs lease commencing from 2012,New Sale,1,880000,-,775,Strata,06 to 10,1135,Jan-17
TANAH MERAH MANSION,TANAH MERAH KECHIL ROAD SOUTH,Condominium,16,OCR,Freehold,Resale,1,1065000,-,1324,Strata,01 to 05,804,Jan-17
THE BAYSHORE,BAYSHORE ROAD,Condominium,16,OCR,99 yrs lease commencing from 1993,Resale,1,770000,-,926,Strata,01 to 05,832,Jan-17
CHANGI GREEN,UPPER CHANGI ROAD EAST,Condominium,16,OCR,Freehold,Resale,1,1280000,-,1335,Strata,01 to 05,959,Jan-17
THE SANTORINI,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2013,New Sale,1,802900,-,753,Strata,11 to 15,1066,Jan-17
THE GLADES,BEDOK RISE,Condominium,16,OCR,99 yrs lease commencing from 2013,New Sale,1,1378200,-,990,Strata,01 to 05,1392,Jan-17
THE GLADES,BEDOK RISE,Condominium,16,OCR,99 yrs lease commencing from 2013,New Sale,1,1388000,-,990,Strata,06 to 10,1402,Jan-17
THE GLADES,BEDOK RISE,Condominium,16,OCR,99 yrs lease commencing from 2013,New Sale,1,1410000,-,990,Strata,01 to 05,1424,Jan-17
HEDGES PARK CONDOMINIUM,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2010,Resale,1,825000,-,872,Strata,01 to 05,946,Jan-17
THE SANTORINI,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2013,New Sale,1,830000,-,753,Strata,11 to 15,1102,Jan-17
CASA MERAH,TANAH MERAH KECHIL AVENUE,Apartment,16,OCR,99 yrs lease commencing from 2006,Resale,1,1200000,-,1249,Strata,06 to 10,961,Jan-17
ESTELLA GARDENS,FLORA ROAD,Condominium,17,OCR,Freehold,Resale,1,940888,-,1292,Strata,01 to 05,728,Jan-17
THE ALPS RESIDENCES,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2015,New Sale,1,703000,-,689,Strata,01 to 05,1020,Jan-17
COCO PALMS,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2008,New Sale,1,1385600,-,1259,Strata,11 to 15,1100,Jan-17
THE GLADES,BEDOK RISE,Condominium,16,OCR,99 yrs lease commencing from 2013,New Sale,1,1000000,-,624,Strata,06 to 10,1602,Jan-17
VUE 8 RESIDENCE,PASIR RIS HEIGHTS,Condominium,18,OCR,99 yrs lease commencing from 2012,New Sale,1,1386000,-,1346,Strata,11 to 15,1030,Jan-17
THE SANTORINI,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2013,New Sale,1,1170000,-,1152,Strata,01 to 05,1016,Jan-17
THE ALPS RESIDENCES,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2015,New Sale,1,978000,-,936,Strata,11 to 15,1044,Jan-17
WATERFRONT GOLD,BEDOK RESERVOIR ROAD,Condominium,16,OCR,99 yrs lease commencing from 2009,Resale,1,1200000,-,1012,Strata,11 to 15,1186,Jan-17
THE GLADES,BEDOK RISE,Condominium,16,OCR,99 yrs lease commencing from 2013,New Sale,1,1515000,-,1066,Strata,06 to 10,1422,Jan-17
THE SANTORINI,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2013,New Sale,1,950000,-,915,Strata,06 to 10,1038,Jan-17
THE GLADES,BEDOK RISE,Condominium,16,OCR,99 yrs lease commencing from 2013,New Sale,1,1900000,-,1507,Strata,01 to 05,1261,Jan-17
VUE 8 RESIDENCE,PASIR RIS HEIGHTS,Condominium,18,OCR,99 yrs lease commencing from 2012,New Sale,1,1203300,-,1507,Strata,01 to 05,798,Jan-17
THE ALPS RESIDENCES,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2015,New Sale,1,693000,-,700,Strata,01 to 05,990,Jan-17
VUE 8 RESIDENCE,PASIR RIS HEIGHTS,Condominium,18,OCR,99 yrs lease commencing from 2012,New Sale,1,1291000,-,1346,Strata,06 to 10,959,Jan-17
PALM ISLES,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2011,Resale,1,950000,-,1119,Strata,01 to 05,849,Jan-17
